,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label,gmm_id,weights
3125,0.9047,0.4516,0.4849,0.6791,0.4313,-0.2368,0.151,0.824,0.6802,0.7541,0.4003,-0.0094,0.7115,0.5359,0.083,0.2712,0.5808,0.3304,0.4056,0.8986,0.0277,0.3931,0.5163,0.1404,0.4872,0.3436,0.9019,0.5951,0.0604,0.358,0.5343,0.2286,0.3144,0.6995,0.6955,0.6004,0.3868,0.7761,-0.1333,0.5777,0.5346,-0.1603,0.2301,0.4515,0.0664,0.3941,0.5026,0.1828,-0.0329,0.6127,2,5,1.0
2917,0.382,0.6613,0.6996,0.727,0.8004,0.8781,1.0804,0.7746,0.3573,0.3802,-0.1575,0.3545,0.4133,0.8598,0.7069,0.0864,0.8236,1.2103,0.7812,0.9149,1.0006,-0.1414,0.6543,0.9594,0.7967,0.0366,0.5052,1.0062,0.8333,0.5455,0.1562,0.9793,0.099,0.2875,0.7166,0.6527,0.7368,0.5797,0.8502,0.0195,0.6043,0.9487,0.1589,0.8419,1.2477,0.7264,0.6619,0.4041,1.1755,1.0467,2,7,1.0
8782,0.0949,0.653,1.0434,0.0654,0.0065,0.6732,0.4782,0.9288,0.4203,0.5644,0.9394,0.2431,0.5582,0.8732,0.4712,-0.0065,-0.0051,0.3608,0.3819,-0.1641,0.7296,0.1185,0.3233,0.5455,1.0636,0.8188,0.5074,0.4456,0.5839,0.8153,0.97,0.06,0.9172,0.8931,0.8828,0.611,0.9906,0.3342,0.3364,0.6211,0.3242,0.5503,0.8976,1.0078,0.9531,0.2863,0.3164,0.8531,0.1614,0.9327,7,6,1.0
11139,0.3311,0.1017,1.3066,1.0633,0.1425,0.5741,0.3038,0.4306,1.147,-0.3519,0.5236,-0.2037,-0.1765,0.6472,0.7004,0.2293,0.1315,0.3372,-0.0815,0.8747,0.1769,0.3015,0.8313,0.7569,0.531,0.4348,0.5416,0.5266,-0.1188,1.2493,-0.2159,0.3274,-0.0525,0.4977,-0.395,0.2115,0.8604,0.5329,0.8423,1.1739,0.3304,0.4948,0.8397,0.9116,0.605,0.6553,0.1097,-0.0261,0.7111,0.2686,9,3,1.0
4284,1.1679,0.881,0.9327,0.085,-0.3909,0.406,0.654,0.95,0.9831,0.541,0.3328,0.7686,1.0441,0.0635,0.1676,0.2786,-0.098,0.64,-0.0567,0.4562,1.111,1.1482,0.3337,0.0991,0.1824,0.8803,1.0898,0.5615,0.0711,0.4125,0.5465,0.0933,0.033,0.6958,1.0065,0.3315,0.7054,0.9024,0.7833,0.8635,0.2738,-0.3087,0.5123,-0.1312,0.4208,0.8643,0.8443,0.4799,1.0083,0.7902,3,9,1.0
1,0.9844,0.6324,0.0069,1.1081,1.0993,0.008,0.5777,0.6372,0.0742,0.1887,1.2823,0.5268,-0.303,0.2525,1.0137,0.8116,0.8583,1.1958,0.0355,0.3315,0.5517,0.4456,1.1034,-0.1177,0.6272,0.7628,1.0064,0.2683,0.3633,0.1519,1.2605,0.3475,0.812,0.1804,0.3495,0.6084,1.1673,0.6357,1.1667,0.7813,0.555,0.9242,0.3852,1.0245,0.5165,0.466,-0.146,0.9616,0.5952,0.2841,0,9,1.0
3596,0.5448,0.848,0.4175,0.8166,0.9659,0.8945,0.0245,0.1408,0.0128,0.113,0.8489,1.3752,0.2967,0.5644,-0.2375,0.4561,0.7998,0.1709,0.3097,1.0864,0.6807,0.7603,0.8303,0.7992,0.3834,0.7343,0.3155,0.1293,0.3512,0.3403,0.35,0.2831,0.8978,0.4474,0.2941,0.9993,0.7228,0.4246,0.4706,0.1169,0.4451,-0.112,0.905,0.2235,0.7503,1.1054,0.6087,0.8777,0.5582,-0.0805,2,9,1.0
1186,0.4287,0.4692,0.458,1.2299,1.1581,0.7562,-0.0858,0.8602,0.8282,0.2614,0.7059,0.1824,0.1608,0.8823,0.0169,0.3139,0.6842,0.33,1.1307,-0.2161,1.1166,0.1844,0.8666,0.9159,0.2236,0.0522,0.1288,0.263,0.2004,0.6724,0.8631,0.6272,1.2015,0.6938,0.7309,0.8042,0.5385,1.017,0.2796,0.7047,0.5987,0.4647,0.6603,0.1042,0.2592,0.506,0.2928,0.5747,0.6151,0.1612,1,5,1.0
9738,0.2971,0.2656,-0.0809,0.5163,0.2018,0.8593,0.6183,0.4024,1.0493,0.1235,0.2581,0.8663,0.2226,0.6652,0.2775,0.1465,0.4557,0.1117,0.7809,0.3903,-0.0892,0.8396,0.7008,0.4608,0.4438,0.0653,0.6977,0.5482,1.0294,0.2887,0.9781,1.0106,0.8428,0.3334,0.996,0.8281,0.1928,0.3224,0.4493,0.4718,0.0048,0.4704,0.7179,0.4343,0.5687,0.2678,0.3001,0.0301,0.6882,0.4127,7,7,1.0
11008,0.8815,0.2819,0.9931,0.0451,0.0273,0.3806,0.7259,0.4832,0.6115,0.2669,0.2065,0.0662,0.8197,0.0472,0.7433,0.6357,0.0648,0.3529,0.3011,0.9323,0.965,0.4235,0.4413,0.1093,0.101,0.7555,0.4101,0.5059,0.4719,-0.1676,0.2899,0.7297,0.7077,0.0645,0.7496,0.4185,0.6012,0.7112,0.4399,0.6738,1.1707,0.2838,0.4783,0.0333,0.2179,0.1885,0.7719,0.8838,1.3654,0.0267,9,8,1.0
8737,0.9683,0.2246,0.18,0.0621,0.2159,0.0827,0.0601,0.9299,0.5804,0.3693,0.6315,1.061,0.8053,0.3013,0.0468,0.4988,-0.2226,0.4506,0.8021,0.1272,1.0153,0.1598,-0.1713,0.3563,1.2444,0.1266,0.6215,0.6944,-0.0661,0.7942,-0.151,0.0598,0.6358,1.0992,0.0163,-0.0919,0.6582,0.776,-0.0619,0.4723,0.9685,0.4653,0.7477,0.2213,0.768,1.3891,0.3064,0.9686,-0.1533,0.1667,7,3,1.0
4267,0.4466,0.7975,1.1123,-0.0262,0.053,0.6286,0.5928,0.3779,0.929,0.6227,0.6925,0.218,0.5315,-0.2131,0.1164,0.5742,-0.1021,0.7769,0.2977,0.5871,1.1022,0.7026,0.0471,0.3645,0.4708,0.7473,1.1937,0.4371,-0.0195,0.8815,0.8387,0.3061,0.1585,0.6748,1.0896,0.7015,0.1733,0.6043,0.6413,0.628,0.6691,-0.014,0.3424,-0.1987,0.1969,1.4122,0.9132,0.4306,0.6818,0.8099,3,9,1.0
3341,0.2357,0.7756,0.0635,0.1253,0.4665,0.379,1.2419,0.298,0.6666,0.3005,0.5537,0.3636,0.4747,0.3159,0.3065,0.5067,0.8526,0.8745,0.2945,0.2139,0.5185,0.7906,-0.1221,0.2374,0.2095,0.6291,0.6909,0.7418,0.2938,0.3711,0.8387,0.8387,0.3104,0.1566,0.8783,0.0925,-0.0177,0.7531,0.4193,0.6096,0.6318,0.7063,0.1605,-0.3192,0.3899,0.6805,0.1391,-0.0756,0.0805,0.1902,2,6,1.0
10719,-0.0076,0.6417,0.7172,0.378,1.0984,0.0561,0.7846,0.6336,0.9535,0.9277,0.1118,0.5254,0.8257,0.5077,0.4277,0.4048,0.372,0.899,0.5218,1.0163,0.8245,0.8154,1.2433,0.2366,0.9035,1.0934,0.5696,-0.2253,0.4979,0.4076,0.0553,0.5699,0.4201,0.2875,0.7138,0.8704,0.1568,0.0676,1.0431,0.6337,0.749,0.3361,0.4399,0.12,1.1096,0.7813,1.0776,0.4476,0.8117,0.622,8,5,1.0
8671,0.789,0.0902,0.739,0.171,0.6405,0.5474,0.5423,1.0071,1.0915,1.0334,0.6334,0.3026,0.8541,1.0595,0.5441,1.3252,0.4756,0.6011,0.6575,0.3524,0.2794,0.9816,0.2513,0.4689,0.499,0.7992,1.1355,-0.0682,1.1688,0.1714,-0.1404,0.7583,0.2879,0.2177,0.6736,0.6358,0.4916,1.0485,0.1308,0.3569,0.2753,0.6391,0.8398,0.7828,0.6882,1.0274,1.078,0.1601,0.4942,0.5564,6,7,1.0
6707,0.1017,0.1652,0.0589,0.831,0.8182,0.9334,0.605,0.7428,-0.2356,-0.1793,0.827,-0.2321,-0.0025,0.7156,0.0731,0.0291,0.3111,0.7626,1.2373,0.2923,0.9073,0.958,0.6726,0.1451,0.4093,0.9264,0.2534,0.743,0.071,0.9839,0.4963,0.3655,0.4728,-0.426,0.4258,0.4913,0.3263,0.7891,0.9066,0.9545,1.3576,0.5389,1.1492,0.0905,1.0994,0.6304,0.3382,0.5898,0.2772,0.6728,5,6,1.0
10291,0.6343,0.8562,0.9879,0.5713,0.8834,0.7122,0.5329,0.7868,0.3245,0.7308,0.3631,-0.0013,0.8042,0.6361,0.4437,-0.1882,0.4388,-0.1939,1.2164,1.1636,0.2324,0.0054,0.8395,0.4007,0.8493,0.8421,0.9475,0.7816,0.3361,0.6231,-0.0287,-0.2332,0.0305,0.3014,1.0496,0.8654,0.2463,0.3108,0.3718,-0.0262,0.5772,0.8592,-0.1519,0.4016,0.5628,0.6818,0.2782,0.4605,0.6774,0.1101,8,8,1.0
6660,0.1971,0.6967,0.4441,0.8809,-0.0583,0.9195,0.4056,0.5601,-0.0445,0.1771,0.6403,0.0542,0.0648,0.5205,0.2231,0.3583,0.6384,0.7001,0.3044,0.3359,0.9141,1.3015,0.0706,-0.1832,0.0017,0.8186,0.7541,0.3479,0.3359,1.2179,0.2448,0.1696,0.4382,0.4895,0.4223,0.684,0.5276,0.6856,0.767,1.1863,0.7428,0.3543,1.0951,0.4685,1.1253,0.8766,0.5374,0.2356,0.8652,1.0638,5,6,1.0
4310,0.9014,0.4476,1.1836,0.0684,0.3277,0.709,0.9479,0.7125,1.4547,0.2803,0.4624,0.7536,0.5922,0.2497,0.1526,0.2832,0.3483,0.3417,0.3424,0.7153,0.7892,1.1335,0.4143,0.4009,0.3556,0.8475,0.8964,0.6532,0.0645,1.2717,0.8165,0.6322,0.1903,1.0001,1.0312,-0.3246,-0.1879,0.7742,0.3902,0.536,0.6081,0.1767,0.7126,-0.2684,0.6533,0.9769,0.8999,0.3847,0.9005,1.0294,3,9,1.0
4388,0.8565,0.8984,1.0196,-0.1343,0.101,0.7812,0.815,0.2362,0.9699,0.5697,0.0702,0.8783,0.8051,0.1788,0.0571,0.2111,-0.3505,0.5208,-0.0963,0.3898,0.4746,0.7513,0.314,0.3437,0.3556,0.8138,0.9001,0.8684,0.0578,0.649,0.7595,0.424,-0.2697,0.9909,0.5407,0.3707,0.315,1.2721,0.6332,0.5795,0.5417,0.0249,0.6316,-0.1335,0.1254,1.3469,0.887,0.4836,0.7037,0.9334,3,9,1.0
1677,0.3874,0.6712,-0.1143,1.1086,0.1142,1.2432,-0.1633,0.9396,0.3102,-0.1572,0.9592,0.1391,0.6022,0.6068,0.5263,1.3002,0.279,0.6896,0.5603,0.0552,0.3699,0.3731,0.4978,0.0589,0.3484,0.1382,0.8623,1.1571,0.9418,0.7259,1.1627,1.125,0.9467,0.7582,0.5981,0.9593,0.4747,0.3804,0.4707,0.2601,0.0867,0.4958,0.0593,0.3755,0.366,0.1385,0.9654,0.0323,0.0698,0.0967,1,6,1.0
8387,0.5603,0.3564,1.1314,0.7057,0.6789,0.6618,0.2801,0.7215,0.317,0.3224,0.5857,0.4901,1.079,0.0384,1.093,0.8404,-0.3437,-0.2419,0.9495,1.1328,1.048,0.9794,-0.1576,0.8554,0.1335,0.6889,0.1151,0.7823,0.6187,-0.2553,0.0435,0.6328,0.8845,1.0366,0.4585,0.7903,0.5381,0.4077,-0.0047,0.7857,0.4753,0.0337,0.2814,0.2495,0.4411,0.7994,0.6271,0.2871,0.4295,1.1677,6,8,1.0
1270,-0.0719,1.0808,0.5896,1.0774,0.5933,0.9321,-0.068,1.3312,0.4847,0.289,0.303,-0.0629,0.2651,0.5517,0.567,0.0676,0.806,0.9198,1.0666,0.0853,0.9298,0.5458,0.5621,0.1066,0.2054,0.4495,0.0129,0.7027,0.5696,0.8288,0.414,0.884,0.6047,0.4932,0.1067,0.1203,0.4003,0.9945,0.0298,0.8669,0.2946,0.8339,1.1663,-0.2685,0.7738,0.5649,0.5136,1.0953,0.4043,0.3313,1,5,1.0
11132,0.4373,0.2586,0.9192,0.3154,0.2001,0.8776,0.6937,1.0743,1.026,0.1604,0.7087,-0.1234,1.4004,0.1484,0.3365,0.603,0.0061,0.6237,-0.0984,0.7477,0.7848,0.4602,0.0102,0.0596,0.4388,0.3208,0.4656,0.1804,0.8439,0.0649,0.1875,0.8314,0.641,0.4002,0.9514,0.7963,0.6205,0.503,0.582,0.5647,0.6439,0.4911,0.7082,0.2493,0.0751,-0.0497,0.58,0.941,0.8067,-0.0672,9,8,1.0
5881,0.3936,0.9142,0.4617,0.4032,0.5635,0.2523,0.9775,0.5365,0.0543,0.3341,0.8881,0.9639,0.6121,0.6222,0.2713,0.5591,0.7898,0.7296,1.0758,0.7283,0.3386,0.8122,0.8501,0.1188,0.2598,0.5726,0.8867,0.395,0.3774,0.6241,0.1098,1.0562,0.9941,0.1975,0.643,0.3738,0.8542,0.4385,0.1146,1.37,0.3033,0.7205,0.082,0.7461,1.1599,0.0677,0.008,0.546,1.0269,0.6463,4,6,1.0
9769,0.4408,0.1054,0.5769,0.7211,0.4107,0.9302,0.5186,0.6072,0.4909,0.1898,0.5764,0.9412,0.2928,0.3295,0.6321,0.7661,0.7338,0.6451,1.2094,0.467,0.3647,0.9171,0.902,0.2673,0.4422,-0.2423,0.4504,0.3566,1.077,0.0594,1.1112,0.7244,0.8607,0.6454,0.8159,0.8631,0.8023,0.9823,0.6414,0.887,0.1933,0.2722,0.5819,0.2501,0.352,0.2789,-0.2545,0.1127,0.5968,0.3517,7,7,1.0
1517,0.3606,0.2813,0.3347,0.8744,0.1335,1.1792,0.1541,0.3712,0.7632,0.994,0.4503,0.3181,0.4872,0.91,-0.3521,0.7569,0.4594,-0.3058,-0.1182,1.0615,0.823,0.9163,0.4887,0.2285,0.9697,1.1848,0.8454,0.5108,0.356,0.0115,1.1201,0.8867,0.7155,0.3194,0.3973,0.4117,0.2248,0.1991,1.0835,-0.0255,0.651,0.4776,-0.2859,0.0643,0.5684,0.8226,-0.152,0.2086,0.5443,-0.0801,1,8,1.0
4853,0.2087,1.0293,0.1612,1.0932,-0.044,0.4347,0.2608,0.6083,0.7808,0.6757,0.8973,1.4594,0.0265,0.2591,0.6637,0.9031,0.01,0.9002,0.2375,0.3303,0.8749,0.464,0.5287,0.3318,0.6781,0.1782,0.3359,0.8141,0.5241,0.1486,0.4436,0.9413,0.0854,0.3959,0.3584,-0.0717,1.0962,0.4311,-0.1284,0.4845,0.6761,0.7015,0.6567,0.6018,0.6418,-0.0118,0.7914,0.235,0.4532,0.4602,3,5,1.0
11219,-0.2521,0.8858,0.7943,1.3403,0.6841,-0.2995,0.1589,0.7264,0.0735,0.7061,0.5066,0.8982,0.6898,0.5289,0.5121,0.2757,0.3583,0.6814,-0.1053,0.1713,-0.0402,0.7412,0.4078,0.5012,0.4939,0.6364,0.7273,-0.111,1.3024,0.66,0.9549,0.556,0.1597,0.1473,-0.0388,0.7541,0.1388,0.4849,0.7306,0.1127,0.1996,0.433,-0.2201,0.7839,-0.2541,0.2051,0.1854,-0.0366,0.2419,-0.0089,9,5,1.0
6328,0.2758,0.1419,1.0415,0.199,0.6008,-0.1197,0.5826,0.5174,0.6918,0.9801,0.538,0.3772,0.6338,1.2289,0.8919,0.5876,0.2208,-0.0276,0.1118,0.037,1.1536,0.2655,0.3025,0.3179,-0.3215,0.1653,0.307,0.6881,0.1949,0.1222,-0.1661,0.6908,0.4585,0.6878,-0.1499,0.0964,0.2434,0.1822,0.15,0.7702,-0.0908,0.0916,0.9679,0.4411,-0.0355,0.4176,0.7241,0.2848,0.709,0.4972,4,7,1.0
11559,0.17,1.1351,0.6138,0.1515,0.0471,-0.3673,0.959,0.3999,0.1243,0.5961,-0.0524,0.8599,-0.0685,0.9222,0.9192,0.0783,0.362,-0.4691,0.3262,0.6683,0.53,0.8116,-0.0848,0.2247,0.4404,0.554,0.7278,0.5716,0.1028,0.4358,0.7545,0.2099,-0.3991,-0.0588,0.1301,0.2746,0.8105,0.5877,0.484,0.4163,0.6973,-0.2862,-0.0678,0.5943,1.1508,0.1822,0.4056,0.3079,0.6603,0.0273,9,6,1.0
4494,0.435,0.612,0.768,-0.2859,0.4322,0.7724,0.486,0.7117,0.1184,0.239,0.5299,0.3545,0.8819,0.7677,1.0557,0.5951,0.8382,0.1139,0.7293,1.0712,-0.2289,0.7207,0.4604,0.3059,0.0213,0.407,-0.0622,0.6437,0.0285,1.3041,0.0911,0.0653,0.848,0.0445,0.5536,0.7131,0.6299,1.1963,0.8375,0.9201,0.8857,0.634,-0.0375,0.2439,0.8592,0.9756,0.2558,0.088,-0.1106,0.7443,3,8,1.0
6622,-0.1688,0.8761,0.258,0.7443,0.2602,0.5709,0.5636,0.3234,0.1273,-0.4267,0.9195,-0.0831,-0.1366,0.9834,0.0998,0.5664,0.5339,0.3226,0.8454,0.492,0.7022,0.5121,0.4091,0.2401,-0.2725,0.5375,0.3381,0.5175,-0.2006,0.8641,0.1062,-0.078,0.1681,0.3039,0.6892,0.6577,0.4132,1.091,0.8061,0.8872,1.0946,0.8812,0.8258,0.4676,0.4007,0.4435,0.1454,0.5226,0.9372,0.5769,5,6,1.0
9192,1.1068,0.4053,1.0056,-0.0513,0.1235,0.6542,0.29,-0.2704,0.7171,0.3834,0.0425,-0.0937,1.3406,0.1085,-0.0237,1.0398,0.9078,0.4979,0.5431,1.054,0.1832,0.6657,0.8603,0.8333,-0.2733,-0.0307,0.966,0.142,0.2601,0.5533,0.7985,0.9437,1.0744,0.7,0.3461,0.5105,0.9305,-0.2449,0.5157,1.063,-0.0476,-0.0423,-0.1567,0.1892,0.231,0.4534,1.0566,1.1627,1.2496,0.7487,7,9,1.0
1015,0.2848,0.4731,0.0883,0.1717,0.6075,0.6087,0.0089,0.0469,0.213,0.5732,0.6034,-0.1367,0.7689,0.2032,0.5139,0.3742,0.2236,0.3958,0.3416,0.0641,0.2311,0.1581,0.4762,0.7122,-0.215,-0.0069,0.5154,0.4272,0.455,0.6842,0.4937,-0.3552,0.5914,0.2045,0.56,0.5113,0.3013,0.4744,0.549,0.1776,0.7866,0.0275,0.5097,0.4527,0.5377,0.1572,0.81,0.9753,0.4586,0.2303,0,6,1.0
7233,-0.0481,-0.1696,0.2123,0.3181,0.5444,0.436,1.056,-0.2118,0.0635,0.7505,0.3672,-0.1714,0.1603,0.3172,0.2696,0.8663,0.2907,0.5419,0.5235,0.4825,0.5158,0.5894,0.4171,0.7683,0.9308,0.6817,0.1136,0.884,0.9728,0.2923,0.4684,0.2039,0.2988,-0.0732,1.2744,0.1919,0.2935,0.8498,0.4658,0.2083,-0.033,0.0949,0.4994,0.223,0.4973,0.2593,0.6859,0.8243,0.2199,0.2265,6,9,1.0
9435,1.5036,-0.0451,0.0549,0.8613,0.8668,0.6004,0.7462,-0.0169,0.5447,0.8685,-0.0697,0.5914,0.9882,-0.0717,-0.0725,-0.1084,0.9617,0.6115,1.0098,0.1621,0.9974,1.2677,0.7556,0.1341,0.5737,0.5351,0.7124,-0.0901,0.2585,1.062,0.1737,0.6518,-0.4893,0.6225,-0.0854,0.1065,0.2817,0.5841,0.6641,1.354,1.2201,0.8949,0.1798,0.066,1.1112,0.0238,1.0254,0.409,0.8576,0.5978,7,5,1.0
4791,0.3499,0.9971,0.4028,0.9305,0.5048,0.4923,0.2735,0.8461,1.1118,0.6919,0.8967,0.7125,0.2657,0.3044,0.7213,0.4875,0.2064,0.533,0.8317,0.3934,0.6977,0.5312,0.6336,0.0108,0.6055,0.4167,0.1371,0.9577,-0.1572,0.3156,0.4996,0.1912,0.0694,0.1875,0.7867,-0.2828,0.6656,0.6903,0.3075,-0.1084,0.7137,0.7147,0.6193,0.189,0.243,0.2478,0.5574,0.5189,0.1958,0.2731,3,5,1.0
2771,0.4722,0.043,0.0491,0.4106,-0.0468,0.75,0.2033,0.9959,0.5306,0.8813,0.172,0.3523,1.2673,0.8966,0.2041,0.9422,0.7147,0.8101,0.3473,-0.0171,0.898,0.9481,-0.1647,0.6043,0.3547,0.6319,0.1633,1.1032,0.5874,0.4839,0.1254,-0.0703,0.9485,0.5599,0.1963,0.9265,0.0058,0.6227,0.3916,1.2007,0.3341,0.6836,1.125,0.1642,0.8042,1.0415,0.0849,0.4935,0.8594,0.8844,2,8,1.0
6214,0.4996,0.4868,1.2807,0.4207,0.6021,0.7429,0.2198,0.661,0.4124,0.6958,0.4501,0.2217,0.5117,1.0981,0.5565,0.1434,-0.4507,-0.2172,0.2614,0.1519,0.897,0.711,0.635,-0.1443,-0.2857,-0.2904,0.2732,0.7502,0.069,0.4312,0.1718,0.504,0.0115,0.4965,0.4725,0.0927,0.8824,0.201,-0.2797,0.5331,0.3654,0.0378,0.2488,0.0891,0.4875,0.6655,0.2292,0.0469,0.7661,0.4964,4,7,1.0
9323,0.0655,0.3426,0.4682,0.2508,0.8861,0.9038,-0.2621,-0.1362,0.3497,0.0483,0.103,1.1195,0.5919,0.5917,0.4248,0.6632,1.086,0.1281,0.6569,1.1276,0.411,0.366,0.6543,0.2254,0.1466,-0.0426,0.8034,0.2188,0.8638,0.1087,0.4527,0.4571,0.8915,0.6181,0.9448,0.8161,0.5756,0.8828,0.5797,0.4725,0.3158,0.6315,0.5103,-0.049,0.661,0.2949,0.4753,0.4155,0.2552,0.4109,7,8,1.0
4871,-0.0723,1.1568,-0.0353,0.6811,0.4804,0.1225,0.0882,0.3034,0.3398,0.5478,0.7052,1.0013,0.7258,0.0633,0.6972,0.987,0.0356,0.9783,0.4888,0.3655,1.0659,0.448,0.7984,0.0574,0.6551,0.5687,0.2186,1.0724,0.1265,-0.0755,0.3921,1.0624,0.5263,0.3677,0.3329,0.3127,1.2427,0.7677,0.2659,0.1607,0.9091,0.836,0.778,0.3354,0.1336,0.1355,0.6656,0.5184,0.2932,0.6436,3,5,1.0
4152,0.7465,0.7205,0.8372,0.279,0.1407,0.8794,0.9877,0.148,1.1156,0.6205,0.7134,0.7656,1.178,0.0373,0.1543,0.5621,0.1099,0.4962,0.2329,0.5366,0.7169,0.5307,-0.0448,0.3621,0.3549,1.2201,0.7544,0.9801,-0.2365,0.8791,0.8099,0.3068,-0.0355,0.4823,0.9051,0.4428,0.2959,0.7822,0.6747,0.4238,0.6342,-0.0796,0.0786,0.3925,0.596,0.9428,0.5404,0.6672,1.0237,0.8251,3,9,1.0
7840,0.2483,0.4359,0.3416,0.3579,0.6793,0.507,0.2863,0.9575,0.5357,0.49,-0.2325,0.0941,0.5998,-0.047,0.7427,0.2687,0.216,0.4516,-0.0521,0.0818,0.266,0.0045,0.0068,0.8565,0.266,0.7013,0.061,0.6628,0.6774,1.1556,0.9105,0.5435,0.2419,0.1382,0.8708,0.0645,0.7793,0.3604,0.2727,-0.0304,0.2619,1.0187,-0.0583,0.5823,0.6438,0.6819,0.0738,1.064,0.3645,0.5913,6,5,1.0
1871,0.9207,0.6948,-0.4129,0.934,0.2864,1.3136,0.1347,0.8298,0.6308,0.252,0.9379,0.0082,1.1216,0.6968,0.2161,0.8703,0.1427,0.6078,0.8646,0.1326,0.6904,0.1153,0.8787,0.1955,0.3244,-0.0577,0.6617,0.7235,0.6775,0.8809,0.8276,0.8319,1.1577,0.2444,0.5903,0.877,0.3004,0.3572,0.5471,0.8383,0.4276,0.4976,0.7179,0.7777,0.2289,-0.0171,1.0944,0.3992,0.1005,0.3106,1,6,1.0
2212,-0.1622,0.5883,0.5381,0.1359,0.0503,1.1052,0.8071,0.7968,0.2143,0.6573,0.9465,0.8859,0.3436,1.009,0.4885,0.5344,0.255,-0.4896,0.3453,-0.2049,0.5197,-0.1597,0.3968,0.681,0.7232,0.9557,0.768,0.6069,0.7205,0.6295,0.2882,0.8236,0.4554,0.7965,0.6013,0.3289,0.0026,0.8164,0.4841,0.2828,0.3468,0.6885,0.8345,0.2022,0.174,0.5013,0.0111,0.9874,1.2791,1.037,1,7,1.0
6963,0.5192,0.5017,0.8939,1.3549,0.6964,0.9805,0.3362,0.0429,0.0653,0.9906,-0.1478,0.7329,0.7806,0.6882,0.1298,0.2364,0.2171,0.6165,0.5824,0.4694,0.0208,0.5459,0.383,1.0781,0.3831,0.4796,0.8036,0.7975,0.7548,0.1994,0.4798,0.6542,0.3537,-0.192,0.5485,0.2504,0.8392,0.8879,0.2323,-0.0485,0.9059,1.0401,0.3706,0.3404,-0.0626,0.3839,1.0667,0.9561,0.223,0.4855,5,5,1.0
6415,0.2899,0.557,0.945,0.4212,0.1042,0.1438,0.0774,0.865,0.2694,0.7428,0.8509,0.1811,0.9004,0.7688,0.979,0.1667,-0.052,0.2814,0.8516,0.3355,1.1971,0.489,-0.1591,0.7381,0.1157,0.336,0.5999,0.9217,0.4686,0.3808,0.0983,0.7879,0.3978,0.6511,0.0913,0.5491,0.6475,0.2841,-0.1397,0.3254,0.3366,0.1265,0.3686,0.1717,-0.0095,0.667,0.6488,-0.0098,0.8553,0.4593,4,7,1.0
8120,0.2594,0.191,0.1258,0.4724,0.6818,-0.1203,0.262,0.5192,0.0474,0.4588,-0.17,0.0002,0.3853,-0.107,0.9995,-0.0542,0.4653,0.944,0.0835,0.1946,-0.0035,0.4177,0.3514,0.5906,0.1389,0.7829,-0.2034,1.0761,0.9461,0.8128,0.3418,0.229,0.723,0.4398,0.5974,0.1687,0.6998,0.5214,0.1392,0.0079,0.1157,0.3507,0.3602,0.8406,0.8542,0.4436,-0.1501,1.1614,0.5525,0.4188,6,5,1.0
1072,0.5629,0.2229,0.0498,0.1966,0.6632,1.3223,-0.3826,0.1717,-0.0484,0.5671,0.8361,-0.1318,0.6408,-0.3009,0.6652,0.4684,0.6904,0.1237,0.5026,0.5464,0.4932,0.1548,0.4875,0.8395,-0.172,0.1138,0.35,0.1291,0.5493,0.5666,0.276,0.2883,0.4575,0.3956,0.6244,0.7851,0.2007,0.4734,1.1042,0.2703,0.346,0.1686,0.9155,0.5417,0.504,0.1571,0.7643,1.0712,1.1521,-0.2195,0,6,1.0
5664,0.5863,0.8014,0.9997,0.1767,0.374,0.2805,1.1809,0.6838,0.6727,0.6877,0.6267,0.4759,0.5578,0.3061,0.3515,0.1851,1.1928,0.4934,0.8623,0.9287,0.0354,0.7015,1.0125,0.0296,0.13,0.4324,1.0904,0.614,-0.2846,0.7886,0.0218,1.1743,0.9064,0.325,0.5438,0.4256,0.8771,1.0054,0.4931,1.1026,0.469,0.806,0.345,0.4149,0.7911,0.1415,0.1963,1.0562,1.0912,1.1979,4,6,1.0
5798,0.423,0.5906,0.2328,0.3433,0.3038,0.1529,1.0101,0.1478,0.1229,0.6705,0.7409,0.657,0.4007,0.7035,0.0157,0.2538,0.8608,0.633,0.5489,0.6061,0.289,0.5218,0.6049,0.3885,0.3159,0.6997,0.5499,0.4056,-0.3277,0.446,0.1666,1.1024,1.1327,0.0732,0.5863,0.4217,0.997,0.4002,-0.1615,1.3753,0.7264,1.2256,0.2096,0.4963,0.8791,-0.1962,0.3799,1.3002,0.46,0.7916,4,6,1.0
847,0.3073,-0.0321,0.2965,0.4466,0.6646,1.3733,0.1379,0.1063,-0.0892,0.549,0.599,-0.0282,0.4219,-0.149,0.4165,0.6455,0.4279,0.6417,0.5525,0.2503,0.7942,0.5024,0.2799,0.9093,0.1992,-0.0852,0.4646,0.4167,0.3512,0.5781,0.3477,0.0385,0.7546,0.4563,0.511,0.5986,0.2149,0.4512,0.455,0.4577,0.2084,-0.0996,0.4412,0.4763,0.0426,0.1652,0.5741,1.1088,0.8154,0.2976,0,6,1.0
